Id,Distance,StationFromUid,StationToUid,Time
88056,9796,2585398,2586026,2080
88057,3731,2585708,2585968,726
88058,8622,2585398,2585804,1796
88059,4098,2585398,2585742,935
88060,14803,2585708,2585807,3173
88061,12550,2585708,2585901,2516
88062,8554,2585708,2585853,1745
88063,8270,2585708,2585856,1739
88064,1798,2585708,3318688,389
88065,2240,2585708,3318744,548
88066,1098,2585423,2585684,232
88067,1776,2585423,2585492,352
88068,1983,2585423,2585477,445
88069,1418,2585423,2585476,298
88070,1822,2585423,2585473,417
88071,1557,2585423,2585472,401
88072,2310,2585423,2585470,604
88073,1965,2585423,2585469,465
88074,2634,2585423,2585466,668
88075,2403,2585423,2585464,548
88076,2967,2585423,2585462,648
88077,2928,2585423,2585460,642
88078,3369,2585423,2585457,788
88079,4140,2585423,2585453,986
88080,19350,2585423,6950077,3859
88081,7203,2585727,2585956,1384
88082,5139,2585727,2585827,1025
88083,5096,2585727,2585830,1042
88084,6072,2585727,2585835,1277
88085,7078,2585727,2585837,1441
88086,5873,2585727,2585838,1289
88087,7460,2585727,2585839,1558
88088,6856,2585727,2585843,1421
88089,10556,2585727,2585899,2138
88090,12499,2585727,2585902,2463
88091,6991,2585727,2585967,1394
88092,8519,2585727,2585844,1763
88093,13531,2585727,2585904,2696
88094,11263,2585727,2585938,2172
88095,9972,2585727,2585939,1908
88096,10094,2585727,2585942,1968
88097,8124,2585727,2585943,1631
88098,9040,2585727,2585945,1761
88099,9410,2585727,2585947,1825
88100,8230,2585727,2585951,1667
88101,9474,2585727,2585953,1924
88102,7564,2585727,2585954,1552
88103,6515,2585727,2585955,1236
88104,11265,2585727,2585937,2142
88105,7639,2585727,2585825,1584
88106,13088,2585391,2585860,2726
88107,6223,2585389,2585956,1219
88108,7533,2585389,2585827,1642
88109,8300,2585389,2585830,1766
88110,10310,2585389,2585835,2141
88111,8445,2585389,2585837,1662
88112,8574,2585389,2585838,1803
88113,11699,2585389,2585839,2422
88114,11095,2585389,2585843,2285
88115,14795,2585389,2585899,3001
88116,14284,2585389,2585902,2818
88117,6642,2585389,2585967,1387
88118,9886,2585389,2585844,1984
88119,15038,2585389,2585904,2987
88120,10283,2585389,2585938,2007
88121,8992,2585389,2585939,1742
88122,9292,2585389,2585942,1915
88123,7143,2585389,2585943,1466
88124,8059,2585389,2585945,1595
88125,8430,2585389,2585947,1660
88126,8401,2585389,2585951,1727
88127,9680,2585389,2585953,1950
88128,7735,2585389,2585954,1613
88129,6084,2585389,2585955,1297
88130,10285,2585389,2585937,1977
88131,6435,2585389,2585825,1378
88132,3484,2585391,2586272,771
88133,4212,2585391,2675985,898
88134,5764,2585391,2676298,1157
88135,8263,2585391,2685255,1556
88136,13214,2585391,2685262,2562
88137,6950,2585391,2685263,1419
88138,4196,2585391,2685269,850
88139,9788,2585391,3110680,2046
88140,5035,2585391,3318732,991
88141,4334,2585391,3318614,907
88142,7303,2585391,2685274,1470
88143,5074,2585391,3318682,994
88144,5508,2585391,3318697,1210
88145,4584,2585391,3318701,991
88146,3680,2585391,3318711,791
88147,3374,2585391,3318717,718
88148,7459,2585391,2585972,1523
88149,6966,2585391,2585968,1382
88150,9666,2585391,2585807,1955
88151,12966,2585391,2585901,2561
88152,12144,2585391,2585853,2418
88153,11860,2585391,2585856,2411
88154,4996,2585391,3318688,1024
88155,4044,2585391,3318744,844
88156,4606,2585430,2585956,924
88157,8195,2585430,2585827,1841
88158,8494,2585430,2585830,1827
88159,7590,2585430,2585835,1672
88160,9239,2585430,2585837,1991
88161,8859,2585430,2585838,2090
88162,8978,2585430,2585839,1953
88163,8374,2585430,2585843,1816
88164,12074,2585430,2585899,2532
88165,14017,2585430,2585902,2858
88166,4395,2585430,2585967,934
88167,10680,2585430,2585844,2314
88168,15049,2585430,2585904,3091
88169,8667,2585430,2585938,1712
88170,7376,2585430,2585939,1447
88171,7498,2585430,2585942,1507
88172,5527,2585430,2585943,1171
88173,6443,2585430,2585945,1301
88174,6814,2585430,2585947,1365
88175,5463,2585430,2585951,1178
88176,6877,2585430,2585953,1464
88177,4797,2585430,2585954,1064
88178,3918,2585430,2585955,776
88179,8669,2585430,2585937,1682
88180,8106,2585430,2585825,1922
88181,4043,2585708,3454384,810
88182,7633,2585708,2586044,1595
88183,1884,2585708,2586268,505
88184,4167,2585708,2585971,846
88185,1624,2585708,2586270,353
88186,9118,2585708,3559966,1910
88187,2391,2585708,4215025,629
88188,1476,2585708,4393742,426
88189,5904,2585708,4585378,1398
88190,9126,2585708,4729149,2084
88191,10864,2585708,4807340,2372
88192,3948,2585708,2586000,862
88193,10933,2585708,4807350,2436
88194,14276,2585708,4807395,3064
88195,11020,2585708,4807401,2551
88196,11796,2585708,4807409,2514
88197,8895,2585708,5291649,1914
88198,7570,2585708,5291656,1618
88199,14400,2585708,5291665,2988
88200,15273,2585708,5291667,3112
88201,15699,2585708,6860417,3244
88202,18899,2585708,6903044,3840
88203,8299,2585708,3470029,1712
88204,11010,2585708,4807388,2415
88205,3636,2585708,2585997,804
88206,6123,2585412,2585996,1186
88207,4556,2585398,2585738,1086
88208,4417,2585398,2585788,1036
88209,11823,2585749,2585996,2310
88210,9280,2585749,2586032,1999
88211,4417,2585398,2585789,1109
88212,6255,2585412,2586032,1316
88213,6284,2585398,2585790,1361
88214,8977,2585412,2586034,1879
88215,11196,2585749,2586034,2404
88216,8259,2585398,2585791,1798
88217,4728,2585398,2585794,1000
88218,4581,2585398,2585799,1163
88219,6533,2585412,2586037,1350
88220,8645,2585749,2586037,1873
88221,3514,2585398,2585764,748
88222,2521,2585398,2585762,523
88223,3019,2585398,2585750,634
88224,2955,2585398,2585728,697
88225,4136,2585398,2585787,878
88226,1784,2585398,2585716,380
88227,2138,2585398,2585720,485
88228,7885,2585412,2586039,1584
88229,9997,2585749,2586039,2107
88230,2655,2585398,2585721,672
88231,2128,2585398,2585722,545
88232,2543,2585398,2585724,624
88233,2568,2585398,2585727,642
88234,2815,2585398,2585729,697
88235,2486,2585398,2585749,566
88236,2911,2585398,2585731,712
88237,2966,2585398,2585735,735
88238,4099,2585398,2585737,914
88239,1406,2585398,2585717,297
88240,3782,2585398,2585785,825
88241,8672,2585412,2586042,1791
88242,10784,2585749,2586042,2314
88243,5911,2585412,2586009,1344
88244,11611,2585749,2586009,2468
88245,4982,2585412,2586005,1165
88246,10682,2585749,2586005,2289
88247,4114,2585412,2586003,893
88248,9814,2585749,2586003,2017
88249,4015,2585412,2585985,804
88250,9715,2585749,2585985,1928
88251,5354,2585412,2585974,1088
88252,11054,2585749,2585974,2212
88253,5208,2585412,2586031,1020
88254,10908,2585749,2586031,2144
88255,4788,2585412,2585975,965
88256,10487,2585749,2585975,2089
88257,4204,2585412,2585981,803
88258,9904,2585749,2585981,1927
88259,4174,2585412,2585982,890
88260,9873,2585749,2585982,2014
88261,4760,2585412,2585983,960
88262,10460,2585749,2585983,2084
88263,4458,2585412,2585984,1040
88264,5654,2585749,2585984,1272
88265,3926,2585412,2585987,742
88266,9626,2585749,2585987,1866
88267,3671,2585412,2586001,744
88268,9371,2585749,2586001,1868
88269,4543,2585412,2585990,910
88270,10243,2585749,2585990,2034
88271,4977,2585412,2585992,1010
88272,10676,2585749,2585992,2134
88273,5435,2585412,2585994,1070
88274,11135,2585749,2585994,2194
88275,5700,2585412,2585995,1172
88276,11400,2585749,2585995,2296
88277,7511,2585412,2585978,1617
88278,9730,2585749,2585978,2142
88279,5841,2585412,2586030,1212
88280,7952,2585749,2586030,1735
88281,4856,2585371,2585956,967
88282,6851,2585371,2585827,1410
88283,6808,2585371,2585830,1427
88284,7766,2585371,2585835,1620
88285,8790,2585371,2585837,1825
88286,7585,2585371,2585838,1674
88287,9155,2585371,2585839,1901
88288,8551,2585371,2585843,1764
88289,12251,2585371,2585899,2480
88290,14194,2585371,2585902,2806
88291,4133,2585371,2585967,890
88292,10231,2585371,2585844,2148
88293,15226,2585371,2585904,3039
88294,8917,2585371,2585938,1755
88295,7626,2585371,2585939,1490
88296,6783,2585371,2585942,1418
88297,5057,2585371,2585943,1110
88298,5388,2585371,2585945,1146
88299,5758,2585371,2585947,1211
88300,5891,2585371,2585951,1230
88301,7170,2585371,2585953,1453
88302,5225,2585371,2585954,1116
88303,4168,2585371,2585955,818
88304,8919,2585371,2585937,1725
88305,7138,2585371,2585825,1641
88306,6453,2585727,2585821,1406
88307,10017,2585727,2585871,2070
88308,10331,2585727,2585872,2142
88309,9768,2585727,2585873,1937
88310,9368,2585727,2585875,1895
88311,9377,2585727,2585876,1875
88312,10933,2585727,2585880,2130
88313,10489,2585727,2585883,2095
88314,10025,2585727,2585885,2007
88315,11555,2585727,2585888,2284
88316,11572,2585727,2585893,2276
88317,9481,2585727,2585868,1940
88318,10399,2585727,2585894,2105
88319,6665,2585727,2585850,1429
88320,7096,2585727,2585848,1539
88321,8004,2585727,2585846,1671
88322,6001,2585727,2585824,1338
88323,10862,2585727,2585808,2238
88324,10933,2585727,2585809,2248
88325,9966,2585727,2585811,2124
88326,9849,2585727,2585814,2069
88327,6627,2585727,2585817,1457
88328,7874,2585727,2585820,1751
88329,11632,2585727,2585897,2310
88330,12101,2585727,2585863,2529
88331,9582,2585699,2585929,1826
88332,6110,2585699,2585961,1201
88333,4032,2585699,2585963,847
88334,4454,2585699,2585964,896
88335,8485,2585699,2585936,1599
88336,10339,2585699,2585934,2065
88337,9624,2585699,2585932,1840
88338,17004,2585699,2585919,3262
88339,13255,2585699,2585905,2771
88340,12220,2585699,2585906,2557
88341,14848,2585699,2585908,3010
88342,5588,2585699,2585960,1065
88343,14840,2585699,2585911,2851
88344,13463,2585699,2585916,2800
88345,13864,2585699,2585917,2732
88346,13695,2585699,2585920,2705
88347,10133,2585699,2585931,1930
88348,13374,2585699,2585921,2604
88349,13703,2585699,2585922,2677
88350,12238,2585699,2585924,2373
88351,10532,2585699,2585925,2030
88352,12871,2585699,2585926,2559
88353,10474,2585699,2585928,2007
88354,14457,2585699,2585913,2960
88355,5110,2585699,2585958,982
88356,7278,2585391,3454384,1465
88357,12214,2585391,2586044,2480
88358,3682,2585391,2586268,791
88359,7402,2585391,2585971,1502
88360,4822,2585391,2586270,990
88361,12707,2585391,3559966,2582
88362,5397,2585391,4215025,1195
88363,4711,2585391,4393742,1081
88364,5782,2585391,4585378,1208
88365,7336,2585391,4729149,1491
88366,5727,2585391,4807340,1154
88367,7182,2585391,2586000,1517
88368,5797,2585391,4807350,1219
88369,7605,2585391,4807395,1911
88370,5884,2585391,4807401,1334
88371,6929,2585391,4807409,1521
88372,12485,2585391,5291649,2586
88373,11160,2585391,5291656,2290
88374,17990,2585391,5291665,3660
88375,18863,2585391,5291667,3784
88376,19289,2585391,6860417,3917
88377,22488,2585391,6903044,4512
88378,7831,2585391,3470029,1463
88379,5873,2585391,4807388,1198
88380,7275,2585391,2585997,1530
88381,7015,2585389,2585821,1421
88382,14256,2585389,2585871,2934
88383,14570,2585389,2585872,3005
88384,14006,2585389,2585873,2801
88385,13607,2585389,2585875,2759
88386,13616,2585389,2585876,2739
88387,11901,2585389,2585880,2410
88388,14728,2585389,2585883,2959
88389,14264,2585389,2585885,2871
88390,11881,2585389,2585888,2375
88391,12948,2585389,2585893,2580
88392,13720,2585389,2585868,2804
88393,14638,2585389,2585894,2969
88394,9869,2585389,2585850,2153
88395,9419,2585389,2585848,1895
88396,9371,2585389,2585846,1892
88397,6563,2585389,2585824,1353
88398,8245,2585389,2585808,1774
88399,8897,2585389,2585809,1931
88400,7412,2585389,2585811,1701
88401,8069,2585389,2585814,1874
88402,7189,2585389,2585817,1472
88403,5658,2585389,2585820,1323
88404,15871,2585389,2585897,3174
88405,16339,2585389,2585863,3393
88406,8686,2585430,2585821,1965
88407,11535,2585430,2585871,2465
88408,11850,2585430,2585872,2536
88409,11286,2585430,2585873,2332
88410,10886,2585430,2585875,2290
88411,10895,2585430,2585876,2269
88412,12451,2585430,2585880,2524
88413,12007,2585430,2585883,2489
88414,11544,2585430,2585885,2402
88415,13073,2585430,2585888,2679
88416,13090,2585430,2585893,2670
88417,10999,2585430,2585868,2335
88418,11917,2585430,2585894,2500
88419,10611,2585430,2585850,2256
88420,12419,2585430,2585848,2548
88421,10165,2585430,2585846,2222
88422,8234,2585430,2585824,1898
88423,12564,2585430,2585808,2632
88424,13166,2585430,2585809,2808
88425,11731,2585430,2585811,2559
88426,12081,2585430,2585814,2629
88427,8860,2585430,2585817,2017
88428,9977,2585430,2585820,2180
88429,13150,2585430,2585897,2704
88430,13619,2585430,2585863,2924
88431,3589,2585398,2585782,747
88432,3984,2585398,2585431,876
88433,672,2585398,2585432,181
88434,942,2585398,2585433,209
88435,1417,2585398,2585435,310
88436,1752,2585398,2585438,428
88437,1869,2585398,2585440,458
88438,2506,2585398,2585442,604
88439,2606,2585398,2585445,617
88440,2653,2585398,2585446,618
88441,2992,2585398,2585447,679
88442,3930,2585398,2585430,863
88443,4258,2585398,2585708,929
88444,2043,2585398,2585712,441
88445,1621,2585398,2585714,443
88446,3390,2585398,2585766,902
88447,3383,2585398,2585770,826
88448,3244,2585398,2585771,741
88449,3050,2585398,2585772,653
88450,3628,2585398,2585774,791
88451,3346,2585398,2585776,798
88452,3644,2585398,2585779,901
88453,4872,2585398,2585781,1099
88454,2266,2585398,2585711,533
88455,2706,2585398,2585429,651
88456,14533,2585749,2586028,3009
88457,3421,2585749,2585788,826
88458,4407,2585749,2585789,992
88459,4960,2585749,2585790,1043
88460,6909,2585749,2585791,1456
88461,3177,2585749,2585794,694
88462,4452,2585749,2585799,1027
88463,1931,2585749,2585764,432
88464,622,2585749,2585762,185
88465,619,2585749,2585750,210
88466,5124,2585749,2585800,1100
88467,2554,2585749,2585787,562
88468,5431,2585749,2585802,1095
88469,10563,2585749,2586045,2236
88470,12344,2585749,2586011,2556
88471,10850,2585749,2586012,2153
88472,9502,2585749,2586014,1897
88473,10694,2585749,2586018,2123
88474,11851,2585749,2586019,2406
88475,12534,2585749,2586021,2526
88476,7650,2585749,2586022,1513
88477,8503,2585749,2586024,1668
88478,12046,2585749,2586026,2625
88479,7272,2585749,2585804,1455
88480,2231,2585749,2585785,519
88481,5330,2585708,2585996,1096
88482,4563,2585708,2586032,1013
88483,6478,2585708,2586034,1418
88484,3927,2585708,2586037,888
88485,5279,2585708,2586039,1121
88486,6066,2585708,2586042,1329
88487,4971,2585708,2586009,1156
88488,4041,2585708,2586005,978
88489,3174,2585708,2586003,705
88490,3075,2585708,2585985,617
88491,5136,2585708,2585974,1051
88492,5286,2585708,2586031,1144
88493,4687,2585708,2585975,959
88494,3679,2585708,2585981,790
88495,4356,2585708,2585982,901
88496,4840,2585708,2585983,982
88497,7148,2585708,2585984,1743
88498,3410,2585708,2585987,676
88499,2730,2585708,2586001,557
88500,3794,2585708,2585990,852
88501,4024,2585708,2585992,901
88502,4309,2585708,2585994,948
88503,5267,2585708,2585995,1146
88504,5013,2585708,2585978,1156
88505,3235,2585708,2586030,749
88506,10776,2585412,2586028,2244
88507,3851,2585412,2585749,873
88508,2144,2585412,2585731,558
88509,2245,2585412,2585735,507
88510,2715,2585412,2585737,576
88511,3172,2585412,2585738,749
88512,2714,2585412,2585742,598
88513,3842,2585412,2585747,797
88514,3911,2585412,2585748,894
88515,374,2585412,2585413,89
88516,4367,2585412,2585800,1064
88517,2289,2585412,2585729,482
88518,5397,2585412,2585802,1098
88519,8108,2585412,2586045,1645
88520,6644,2585412,2586011,1432
88521,5150,2585412,2586012,1029
88522,3803,2585412,2586014,773
88523,4994,2585412,2586018,999
88524,6151,2585412,2586019,1282
88525,6834,2585412,2586021,1402
88526,4393,2585412,2586022,817
88527,5247,2585412,2586024,973
88528,8413,2585412,2586026,1742
88529,7238,2585412,2585804,1458
88530,1792,2585412,2585727,493
88531,7718,2585371,2585821,1684
88532,11712,2585371,2585871,2413
88533,12026,2585371,2585872,2484
88534,11462,2585371,2585873,2280
88535,11063,2585371,2585875,2238
88536,11071,2585371,2585876,2218
88537,12627,2585371,2585880,2472
88538,12184,2585371,2585883,2438
88539,11720,2585371,2585885,2350
88540,13250,2585371,2585888,2627
88541,13266,2585371,2585893,2618
88542,11176,2585371,2585868,2283
88543,12094,2585371,2585894,2448
88544,8377,2585371,2585850,1814
88545,8808,2585371,2585848,1924
88546,9716,2585371,2585846,2056
88547,7266,2585371,2585824,1616
88548,11596,2585371,2585808,2350
88549,12198,2585371,2585809,2526
88550,10764,2585371,2585811,2277
88551,11113,2585371,2585814,2347
88552,7892,2585371,2585817,1735
88553,9009,2585371,2585820,1899
88554,13327,2585371,2585897,2653
88555,13795,2585371,2585863,2872
88556,4894,2585699,2585956,934
88557,7012,2585699,2585827,1591
88558,7312,2585699,2585830,1577
88559,6407,2585699,2585835,1422
88560,8221,2585699,2585837,1764
88561,7677,2585699,2585838,1840
88562,7795,2585699,2585839,1703
88563,7192,2585699,2585843,1566
88564,10891,2585699,2585899,2283
88565,12835,2585699,2585902,2608
88566,4682,2585699,2585967,944
88567,9661,2585699,2585844,2086
88568,13867,2585699,2585904,2841
88569,8954,2585699,2585938,1722
88570,7663,2585699,2585939,1458
88571,7785,2585699,2585942,1518
88572,5815,2585699,2585943,1181
88573,6730,2585699,2585945,1311
88574,7101,2585699,2585947,1375
88575,6811,2585699,2585951,1476
88576,7164,2585699,2585953,1474
88577,6145,2585699,2585954,1361
88578,4206,2585699,2585955,786
88579,8956,2585699,2585937,1692
88580,8782,2585699,2585825,1907
88581,9622,2585727,2585860,2020
88582,849,2585727,2586272,181
88583,1577,2585727,2675985,309
88584,4501,2585727,2676298,891
88585,7668,2585727,2685255,1516
88586,11821,2585727,2685262,2243
88587,5558,2585727,2685263,1100
88588,3509,2585727,2685269,772
88589,7213,2585727,3110680,1415
88590,3772,2585727,3318732,723
88591,2851,2585727,3318614,565
88592,3981,2585727,2685274,812
88593,3910,2585727,3318682,764
88594,2711,2585727,3318697,584
88595,1118,2585727,3318701,286
88596,2417,2585727,3318711,523
88597,2110,2585727,3318717,450
88598,6789,2585727,2585972,1355
88599,5573,2585727,2585968,1063
88600,11969,2585727,2585807,2524
88601,12674,2585727,2585901,2482
88602,7018,2585727,2585853,1474
88603,8395,2585727,2585856,1706
88604,3640,2585727,3318688,725
88605,2781,2585727,3318744,577
88606,8417,2585391,2585996,1654
88607,8549,2585391,2586032,1784
88608,11271,2585391,2586034,2347
88609,8827,2585391,2586037,1818
88610,10179,2585391,2586039,2052
88611,10966,2585391,2586042,2259
88612,8205,2585391,2586009,1812
88613,7276,2585391,2586005,1633
88614,6408,2585391,2586003,1361
88615,6309,2585391,2585985,1272
88616,7648,2585391,2585974,1556
88617,7502,2585391,2586031,1488
88618,7082,2585391,2585975,1433
88619,6498,2585391,2585981,1271
88620,6468,2585391,2585982,1358
88621,7054,2585391,2585983,1427
88622,3891,2585391,2585984,895
88623,6220,2585391,2585987,1210
88624,5965,2585391,2586001,1212
88625,6837,2585391,2585990,1378
88626,7271,2585391,2585992,1478
88627,7729,2585391,2585994,1538
88628,7994,2585391,2585995,1640
88629,9805,2585391,2585978,2085
88630,8135,2585391,2586030,1680
88631,13861,2585389,2585860,2884
88632,4257,2585389,2586272,929
88633,4985,2585389,2675985,1056
88634,5322,2585389,2676298,1075
88635,7479,2585389,2685255,1440
88636,10841,2585389,2685262,2078
88637,5721,2585389,2685263,1180
88638,4970,2585389,2685269,1008
88639,9993,2585389,3110680,2030
88640,5808,2585389,3318732,1149
88641,5107,2585389,3318614,1065
88642,8076,2585389,2685274,1628
88643,4086,2585389,3318682,834
88644,6281,2585389,3318697,1368
88645,5357,2585389,3318701,1149
88646,4453,2585389,3318711,949
88647,4147,2585389,3318717,876
88648,6366,2585389,2585972,1318
88649,5736,2585389,2585968,1143
88650,9813,2585389,2585807,2154
88651,13740,2585389,2585901,2719
88652,12917,2585389,2585853,2576
88653,12633,2585389,2585856,2569
88654,5769,2585389,3318688,1182
88655,4817,2585389,3318744,1002
88656,2763,2585398,2585423,659
88657,1911,2585398,2585464,432
88658,1840,2585398,2585466,502
88659,2006,2585398,2585469,500
88660,2351,2585398,2585470,639
88661,2487,2585398,2585472,621
88662,2489,2585398,2585473,711
88663,2920,2585398,2585476,697
88664,2913,2585398,2585477,665
88665,3035,2585398,2585492,803
88666,3327,2585398,2585684,755
88667,1690,2585398,2585462,424
88668,3681,2585398,2585694,862
88669,3791,2585398,2585699,816
88670,4341,2585398,2585704,908
88671,1062,2585398,2585455,325
88672,3841,2585398,2585452,819
88673,21576,2585398,6926354,4381
88674,3417,2585398,2585450,775
88675,2269,2585398,2585416,564
88676,2096,2585398,2585417,532
88677,2687,2585398,2585420,633
88678,2235,2585398,2585422,591
88679,3546,2585398,2585695,769
88680,1310,2585398,2585460,316
88681,11140,2585430,2585860,2415
88682,3772,2585430,2586272,873
88683,4131,2585430,2675985,965
88684,2355,2585430,2676298,640
88685,5111,2585430,2685255,1061
88686,9224,2585430,2685262,1783
88687,2961,2585430,2685263,640
88688,5670,2585430,2685269,1323
88689,5799,2585430,3110680,1267
88690,492,2585430,3318732,87
88691,633,2585430,3318614,130
88692,3314,2585430,2685274,691
88693,768,2585430,3318682,130
88694,1657,2585430,3318697,436
88695,2272,2585430,3318701,607
88696,892,2585430,3318711,274
88697,1031,2585430,3318717,323
88698,4193,2585430,2585972,895
88699,2977,2585430,2585968,603
88700,14132,2585430,2585807,3012
88701,14193,2585430,2585901,2877
88702,10196,2585430,2585853,2106
88703,9913,2585430,2585856,2100
88704,215,2585430,3318688,39
88705,939,2585430,3318744,249
88706,1673,2585749,2585782,362
88707,2355,2585749,2585781,450
88708,3635,2585749,2585779,783
88709,2350,2585749,2585776,588
88710,2046,2585749,2585774,475
88711,1230,2585749,2585772,299
88712,755,2585749,2585771,151
88713,1337,2585749,2585770,266
88714,3380,2585749,2585766,784
88715,20226,2585749,6926354,4040
88716,20229,2585749,6950077,4040
88717,8277,2585708,2586028,1783
88718,2073,2585708,2585729,563
88719,5987,2585708,2585749,1400
88720,1776,2585708,2585731,494
88721,2030,2585708,2585735,587
88722,1251,2585708,2585737,362
88723,2141,2585708,2585738,581
88724,1345,2585708,2585742,316
88725,1039,2585708,2585747,224
88726,1566,2585708,2585748,415
88727,4934,2585708,2585800,1183
88728,2010,2585708,2585727,541
88729,4101,2585708,2585802,894
88730,5846,2585708,2586045,1250
88731,5703,2585708,2586011,1245
88732,5176,2585708,2586012,1047
88733,2862,2585708,2586014,586
88734,4053,2585708,2586018,812
88735,5210,2585708,2586019,1095
88736,5894,2585708,2586021,1214
88737,3955,2585708,2586022,879
88738,4526,2585708,2586024,1001
88739,7328,2585708,2586026,1640
88740,4704,2585708,2585804,950
88741,2171,2585708,2585724,600
88742,11317,2585371,2585860,2363
88743,3032,2585371,2586272,669
88744,3682,2585371,2675985,800
88745,2047,2585371,2676298,483
88746,5242,2585371,2685255,1116
88747,9474,2585371,2685262,1826
88748,3211,2585371,2685263,683
88749,5221,2585371,2685269,1157
88750,7483,2585371,3110680,1533
88751,2391,2585371,3318732,438
88752,2169,2585371,3318614,436
88753,5128,2585371,2685274,1015
88754,2429,2585371,3318682,441
88755,3459,2585371,3318697,812
88756,2813,2585371,3318701,628
88757,1404,2585371,3318711,300
88758,1752,2585371,3318717,381
88759,3856,2585371,2585972,821
88760,3227,2585371,2585968,646
88761,13164,2585371,2585807,2730
88762,14369,2585371,2585901,2825
88763,10373,2585371,2585853,2055
88764,10089,2585371,2585856,2048
88765,2549,2585371,3318688,475
88766,1400,2585371,3318744,291
88767,1776,2585412,2585724,471
88768,4698,2585412,2585774,1141
88769,3576,2585412,2585776,936
88770,2877,2585412,2585779,748
88771,6237,2585412,2585781,1406
88772,4803,2585412,2585782,1033
88773,4996,2585412,2585785,1111
88774,5207,2585412,2585787,1228
88775,4015,2585412,2585788,939
88776,3650,2585412,2585789,956
88777,4900,2585412,2585790,1024
88778,4264,2585412,2585772,939
88779,6875,2585412,2585791,1460
88780,4942,2585412,2585799,1125
88781,4052,2585412,2585764,931
88782,3735,2585412,2585762,809
88783,4233,2585412,2585750,920
88784,2188,2585412,2585728,543
88785,2998,2585412,2585716,666
88786,2619,2585412,2585717,582
88787,1835,2585412,2585720,567
88788,2351,2585412,2585721,754
88789,1423,2585412,2585722,423
88790,5942,2585412,2585794,1286
88791,4609,2585412,2585771,1047
88792,5885,2585727,3454384,1147
88793,9475,2585727,2586044,1916
88794,2419,2585727,2586268,523
88795,6009,2585727,2585971,1183
88796,3466,2585727,2586270,689
88797,9242,2585727,3559966,1876
88798,4133,2585727,4215025,927
88799,3318,2585727,4393742,763
88800,5188,2585727,4585378,1145
88801,7547,2585727,4729149,1634
88802,9241,2585727,4807340,1926
88803,5790,2585727,2586000,1198
88804,9311,2585727,4807350,1991
88805,11119,2585727,4807395,2683
88806,9398,2585727,4807401,2106
88807,11240,2585727,4807409,2370
88808,9019,2585727,5291649,1881
88809,7695,2585727,5291656,1584
88810,14524,2585727,5291665,2954
88811,15397,2585727,5291667,3079
88812,15823,2585727,6860417,3211
88813,19023,2585727,6903044,3806
88814,7583,2585727,3470029,1490
88815,9387,2585727,4807388,1970
88816,5478,2585727,2585997,1141
88817,8890,2585699,2585821,2013
88818,10352,2585699,2585871,2215
88819,10667,2585699,2585872,2287
88820,10103,2585699,2585873,2082
88821,9704,2585699,2585875,2040
88822,9712,2585699,2585876,2020
88823,11268,2585699,2585880,2275
88824,10825,2585699,2585883,2240
88825,10361,2585699,2585885,2152
88826,11891,2585699,2585888,2429
88827,11907,2585699,2585893,2421
88828,9817,2585699,2585868,2085
88829,10735,2585699,2585894,2250
88830,9429,2585699,2585850,2007
88831,11236,2585699,2585848,2298
88832,9146,2585699,2585846,1994
88833,8438,2585699,2585824,1945
88834,12767,2585699,2585808,2679
88835,13369,2585699,2585809,2855
88836,11935,2585699,2585811,2607
88837,12285,2585699,2585814,2676
88838,9063,2585699,2585817,2064
88839,10180,2585699,2585820,2228
88840,11968,2585699,2585897,2455
88841,12436,2585699,2585863,2674
88842,13070,2585391,2586028,2712
88843,8051,2585389,3454384,1623
88844,12987,2585389,2586044,2638
88845,3003,2585391,2585410,652
88846,4455,2585389,2586268,949
88847,2410,2585391,2585406,459
88848,5796,2585389,2585971,1270
88849,619,2585391,2585394,104
88850,5595,2585389,2586270,1148
88851,1627,2585391,2585396,289
88852,13481,2585389,3559966,2740
88853,4180,2585389,4215025,961
88854,1063,2585391,2585398,183
88855,1410,2585391,2585400,344
88856,2213,2585391,2585401,400
88857,1971,2585391,2585402,356
88858,5484,2585389,4393742,1239
88859,6556,2585389,4585378,1366
88860,7084,2585389,4729149,1600
88861,5874,2585389,4807340,1353
88862,2760,2585391,2585405,539
88863,6075,2585391,2585800,1364
88864,6931,2585389,2586000,1385
88865,2575,2585391,2585412,542
88866,7691,2585391,2585802,1566
88867,10402,2585391,2586045,2113
88868,5943,2585389,4807350,1418
88869,8938,2585391,2586011,1900
88870,7291,2585389,4807395,1917
88871,5570,2585389,4807401,1340
88872,6615,2585389,4807409,1527
88873,7444,2585391,2586012,1497
88874,13258,2585389,5291649,2744
88875,6097,2585391,2586014,1241
88876,7288,2585391,2586018,1467
88877,11933,2585389,5291656,2448
88878,8445,2585391,2586019,1750
88879,18763,2585389,5291665,3818
88880,9128,2585391,2586021,1870
88881,19636,2585389,5291667,3943
88882,6687,2585391,2586022,1285
88883,7541,2585391,2586024,1441
88884,20062,2585389,6860417,4075
88885,23262,2585389,6903044,4670
88886,10707,2585391,2586026,2210
88887,7047,2585389,3470029,1348
88888,9532,2585391,2585804,1926
88889,2616,2585391,2585413,571
88890,6020,2585389,4807388,1397
88891,6182,2585389,2585997,1325
88892,3288,2585430,3454384,686
88893,8224,2585430,2586044,1701
